grid,name,latitude,longitude,Venue Category
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"15,4", ,48.889559,2.24776,Community and Government
"8,7", ,48.891899,2.237201,Community and Government
"3,0",Le Totem,48.886311,2.231129,Community and Government
"8,7",Relay,48.892558,2.237034,Community and Government
"16,12",Alain Afflelou,48.896617,2.248313,Health and Medicine
"16,11",Art - Optic,48.896223,2.248837,Health and Medicine
"10,5",Grand Optical,48.890215,2.240042,Health and Medicine
"17,11",Krys,48.895697,2.249592,Health and Medicine
"16,10",Lissac,48.89496,2.249332,Health and Medicine
"3,4",Netoptic,48.889457,2.230933,Health and Medicine
"9,7",Optic 2000,48.892527,2.238936,Health and Medicine
"8,12",Optique de l'Arche,48.896485,2.237102,Health and Medicine
"19,9",Parc des Pléiades,48.89474957,2.254434228,Landmarks and Outdoors
"3,2",Place des Marées,48.88785484,2.231245549,Landmarks and Outdoors
"1,0",Square president wilson,48.88568535,2.228045277,Landmarks and Outdoors
"18,2",Square Vivaldi,48.888575,2.252692,Landmarks and Outdoors
"15,2",Esplanade du Général de Gaulle,48.88860693,2.248034477,Landmarks and Outdoors
"7,10",Esplanade Mona Lisa,48.89585059,2.23644197,Landmarks and Outdoors
"1,11",Parapharmacie Les Terrasses de l'Arche,48.895402,2.227806,Health and Medicine
"16,1",Pharmacie Bellini,48.88667,2.248819,Health and Medicine
"17,11",Pharmacie Centrale,48.895371,2.249524,Health and Medicine
"18,10",Pharmacie Charras,48.895047,2.251827,Health and Medicine
"4,4",Pharmacie des Bouvets,48.889065,2.231538,Health and Medicine
"7,12",Pharmacie Léonard de Vinci,48.896785,2.236445,Health and Medicine
"19,7",Pharmacie Victor Hugo,48.891883,2.253093,Health and Medicine
"16,11", ,48.895425,2.248485,Landmarks and Outdoors
"3,5", ,48.890411,2.230943,Landmarks and Outdoors
"6,11", ,48.895885,2.234667,Landmarks and Outdoors
"9,12",Le Bistrot de Courbevoie,48.89792317,2.240322456,Retail
"16,10",Madrissio,48.89542991,2.250024676,Retail
"13,11",San Marco,48.896545,2.245379,Retail
"15,8",Trattoria Pizzeria d'Angelo,48.8935311,2.248456236,Retail
"19,6",Venezia,48.8915662,2.25398764,Retail
"0,3", ,48.888906,2.226983,Landmarks and Outdoors
"0,8", ,48.892908,2.226551,Landmarks and Outdoors
"18,6", ,48.891122,2.252268,Landmarks and Outdoors
"2,2", ,48.887823,2.229228,Landmarks and Outdoors
"4,3", ,48.888188,2.231708,Landmarks and Outdoors
"6,2", ,48.887369,2.235205,Landmarks and Outdoors
"9,9",Allée de l'Arche,48.89485216,2.23929616,Landmarks and Outdoors
"14,2",Cours Michelet,48.8878764,2.247393429,Landmarks and Outdoors
"4,6",Cours Valmy,48.89217637,2.232284546,Landmarks and Outdoors
"8,8",Place Carpeaux,48.89353072,2.238528728,Landmarks and Outdoors
"11,6",Place de la Coupole,48.89228499,2.242377698,Landmarks and Outdoors
"11,5",Place de la Défense,48.89052571,2.242155075,Landmarks and Outdoors
"11,3",Place de la Pyramide,48.88933916,2.242817581,Landmarks and Outdoors
"15,3",Place de l'Iris,48.8893621,2.248528944,Landmarks and Outdoors
"18,1",Place des Dominos,48.88748317,2.252665992,Landmarks and Outdoors
"16,4",Place des Miroirs,48.89037934,2.250390798,Landmarks and Outdoors
"14,4",Place des Reflets,48.89015112,2.246964276,Landmarks and Outdoors
"18,3",Place des Saisons,48.88934059,2.252132893,Landmarks and Outdoors
"14,7",Place des Vosges,48.8928331,2.246882919,Landmarks and Outdoors
"0,0",Rond-point des Bergères,48.88510073,2.227166891,Landmarks and Outdoors
"13,4",Square des Corolles,48.89002486,2.245180607,Landmarks and Outdoors
"11,9",Square Henri Regnault,48.89426711,2.2424528,Landmarks and Outdoors
"17,1",Terrasse Bellini,48.88703513,2.251313152,Landmarks and Outdoors
"3,7",Terrasse Valmy,48.89280008,2.231720306,Landmarks and Outdoors
"11,6",Police nationale,48.891299,2.242212,Community and Government
"9,2",Katclara,48.88841608,2.238960564,Retail
"0,0", ,48.885714,2.226876,Community and Government
"0,9", ,48.893935,2.225709,Community and Government
"10,3", ,48.888418,2.240127,Community and Government
"10,5", ,48.890555,2.239869,Community and Government
"10,6", ,48.891271,2.240314,Community and Government
"11,5", ,48.890022,2.242341,Community and Government
"11,7", ,48.892113,2.242399,Community and Government
"12,9", ,48.89368,2.24284,Community and Government
"13,10", ,48.894897,2.244388,Community and Government
"13,3", ,48.889024,2.244143,Community and Government
"14,5", ,48.890558,2.245302,Community and Government
"15,9", ,48.893653,2.247068,Community and Government
"16,12", ,48.89674,2.248468,Community and Government
"17,10", ,48.895139,2.250298,Community and Government
"18,11", ,48.895469,2.251264,Community and Government
"3,0", ,48.886313,2.2309,Community and Government
"3,2", ,48.88726,2.230325,Community and Government
"3,3", ,48.888926,2.231081,Community and Government
"7,0", ,48.88586,2.236152,Community and Government
"8,12", ,48.896625,2.236915,Community and Government
"8,2", ,48.887757,2.236965,Community and Government
"8,12",Relais Poste,48.896651,2.23725,Community and Government
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"3,9",Mosai,48.894079,2.230028,Retail
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"14,8", ,48.893142,2.245843,Retail
"19,7", ,48.892525,2.252385,Retail
"17,12",Affinithé,48.896976,2.250187,Retail
"14,8",Alfred's Café,48.893321,2.246267,Retail
"16,2",Andrea,48.887972,2.248299,Retail
"14,5",Au Jardin des Corolles,48.890647,2.245291,Retail
"19,8",Au Vent du Large,48.893362,2.252705,Retail
"3,4",Aux Délices de Puteaux,48.889141,2.231214,Retail
"9,10",Avant Seine,48.894889,2.238754,Retail
"15,4",Baguettes Chinoises,48.889362,2.247279,Retail
"3,6",Bert's,48.89204506,2.231049692,Retail
"3,10",Bib & Guss,48.894785,2.229983,Retail
"7,5",Boldère,48.890728,2.23561,Retail
"14,12",Bovinelli,48.896509,2.246081,Retail
"16,11",Chez Lau,48.896236,2.24862,Retail
"10,6",Cojean,48.891677,2.24095,Retail
"13,6",Dapprima,48.891127,2.2444,Retail
"15,2",DS Café,48.887869,2.246979,Retail
"12,5",Eclipse,48.890495,2.243405,Retail
"9,8",Flo Prestige,48.892842,2.238571,Retail
"12,5",Globe Trotter,48.890706,2.242646,Retail
"7,6",Hanoi Cà Phê,48.890877,2.23643,Retail
"12,5",IT,48.890053,2.243435,Retail
"12,5",Koedo,48.890551,2.243251,Retail
"14,4",La Safranée,48.889593,2.246063,Retail
"10,12",La Table des Artistes,48.896902,2.239816,Retail
"15,2",La Tavola at Sofitel Paris la Défense,48.88831064,2.247691154,Retail
"16,9",La Trattoria d'Angelo,48.89358,2.248401,Retail
"14,5",Le Ballon d'Alsace,48.890201,2.246492,Retail
"17,12",Le Bienvenu,48.89652,2.250656,Retail
"18,11",Le Bistrot de l'échanson,48.895899,2.251475,Retail
"0,10",Le Bistrot d'Olivier,48.8959506,2.225532241,Retail
"19,8",Le Gavroche,48.892642,2.253486,Retail
"17,11",Le Madrissio,48.895415,2.250021,Retail
"1,10",Le Piano,48.894472,2.227159,Retail
"0,9",Le Ptit Breton,48.89477217,2.226871848,Retail
"0,10",Le P'tit Breton,48.894766,2.226844,Retail
"19,12",Le Timg?d,48.896706,2.252905,Retail
"15,4",Le Tourbillon,48.889674,2.247726,Retail
"4,7",Le Valmy (brasserie),48.892293,2.231641,Retail
"1,11",Les Bambins,48.895618,2.227132,Retail
"0,11",Les Darons,48.895993,2.225945,Retail
"12,0",L'Imprévu,48.885931,2.242794,Retail
"15,3",L'Italian Lounge,48.888254,2.247316,Retail
"1,10",Lunivia,48.894672,2.22719,Retail
"13,1",Monte Carlo,48.886612,2.244913,Retail
"0,11",O'Ginkgo,48.895846,2.22683,Retail
"15,4",Pause,48.889313,2.247465,Retail
"19,11",Peninsula,48.896094,2.252427,Retail
"8,6",Pizza Del Arte,48.891411,2.237223,Retail
"14,12",Pizza San Marco,48.896524,2.2453,Retail
"16,12",Planet Sushi,48.896547,2.248573,Retail
"9,3",Porto,48.888445,2.23897,Retail
"19,11",Rastignac,48.896185,2.252587,Retail
"13,1",Resunga,48.886453,2.2445,Retail
"19,8",Ristorante Mamma Mia,48.89275,2.253371,Retail
"16,11",Sakura,48.896097,2.248939,Retail
"16,8",Sen Sushi,48.893448,2.248142,Retail
"14,12",So Thai,48.896755,2.245819,Retail
"8,12",Soleil d'Or,48.896423,2.237225,Retail
"16,2",Story Place,48.887951,2.248089,Retail
"4,1",Sushi Time's,48.886914,2.232433,Retail
"18,11",Valentino Pizzeria,48.895924,2.252135,Retail
"1,10",Yoshi Sushi,48.894564,2.227241,Retail
"9,7",Yùki Ono,48.892563,2.239456,Retail
"8,6",Marks & Spencer Food,48.89163313,2.238522295,Retail
"7,5",Westfield les 4 Temps,48.89063,2.237493,Retail
"7,6",La Promenade (Toit de la Grande Arche de la Défense),48.892415,2.236288,Landmarks and Outdoors
"2,6",Express Granite,48.8919216,2.230217363,Retail
"7,10",MONGOO la Defense,48.89579846,2.236774564,Retail
"8,6",Pret A Manger,48.89158383,2.238078117,Retail
"5,7",La Jetée,48.893221,2.233522767,Landmarks and Outdoors
"2,0",école des Bergères,48.885543,2.229723,Education
"11,0",école élémentaire République,48.885688,2.24157,Education
"8,2",école maternelle Défense 2000,48.887318,2.237026,Education
"9,8",ESSEC,48.892916,2.239002,Education
"16,2",Les Hommes de la Cité,48.88851733,2.24962558,Landmarks and Outdoors
"8,9",Bar 6 Pullman,48.894982,2.239072,Retail
"4,7",Soup'app,48.893147,2.2327738,Retail
"9,5",Nike Store Paris la Defense,48.89076498,2.237944921,Retail
"12,8",CMG Sports Club,48.892752,2.242594,Landmarks and Outdoors
"16,6",Gymnase des Renardières,48.891287,2.248471,Landmarks and Outdoors
"2,10",Paris la Défense Arena,48.89559807,2.229565923,Landmarks and Outdoors
"16,10",Beef Cut,48.89560096,2.249815464,Retail
"16,11",A2pas,48.896074,2.249191,Retail
"14,0",Carrefour City,48.885854,2.245966,Retail
"19,9",Carrefour Market,48.894432,2.252663,Retail
"15,4",Franprix,48.88964,2.246848,Retail
"9,7",Monoprix,48.892457,2.238837,Retail
"10,12",Lune Sushi,48.8980532,2.241174728,Retail
"19,10",Piscine Municipale (Piscine Municipale de Courbevoie),48.894709,2.25333,Landmarks and Outdoors
"11,0",Le Petit Thai,48.88513214,2.242721876,Retail
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"10,7", ,48.891887,2.240965,Travel and Transportation
"11,6", ,48.890938,2.242024,Travel and Transportation
"16,1", ,48.886827,2.249078,Travel and Transportation
"19,5", ,48.890774,2.252835,Travel and Transportation
"7,7", ,48.892141,2.236788,Travel and Transportation
"8,10", ,48.894922,2.23777,Travel and Transportation
"8,11", ,48.895914,2.237262,Travel and Transportation
"8,7", ,48.892408,2.236977,Travel and Transportation
"8,8", ,48.892807,2.237349,Travel and Transportation
"9,5", ,48.890384,2.239005,Travel and Transportation
"9,6", ,48.891319,2.239283,Travel and Transportation
"9,9", ,48.893903,2.238574,Travel and Transportation
"1,1",Affichage Libre,48.887195,2.227205,Travel and Transportation
"11,5",Centre - Grande Arche,48.890757,2.241931,Travel and Transportation
"11,6",EPAD Info,48.89084,2.24238,Travel and Transportation
"17,12",Ipm,48.896241,2.250836,Travel and Transportation
"1,5",panneau administratif,48.890498,2.227973,Travel and Transportation
"14,0",PUTEAUX,48.886289,2.245942,Travel and Transportation
"10,12",Arda Kebab,48.89779807,2.240516245,Retail
"10,6", ,48.891269,2.240322,Retail
"11,6", ,48.890864,2.242345,Retail
"19,4", ,48.889135,2.252503,Retail
"6,5", ,48.890701,2.235463,Retail
"7,5", ,48.890703,2.235503,Retail
"7,7", ,48.892447,2.236875,Retail
"8,7", ,48.892482,2.237032,Retail
"8,8", ,48.892763,2.237316,Retail
"8,8",RATP,48.892953,2.237821,Retail
"0,10", ,48.895242,2.226158,Travel and Transportation
"0,9", ,48.89389,2.226201,Travel and Transportation
"1,7", ,48.892009,2.227986,Travel and Transportation
"1,9", ,48.894214,2.227107,Travel and Transportation
"10,6", ,48.891119,2.240814,Travel and Transportation
"18,4", ,48.889215,2.252078,Travel and Transportation
"3,1", ,48.886394,2.231087,Travel and Transportation
"9,3", ,48.888833,2.239205,Travel and Transportation
"17,12",Clinique Vétérinaire A. Ganivet,48.89708,2.250135,Health and Medicine
"7,7",Grande Arche,48.892555,2.235893,Landmarks and Outdoors
"15,2",Apogé,48.888249,2.248301,Retail
"19,8",Mamma Mia,48.8927173,2.2534631,Retail
"18,10",Le Garden Café,48.8952642,2.2510855,Retail
"2,5",Billal92chauffeurprivee,48.8901283,2.2285726,Travel and Transportation
"19,5",Indigo Saisons,48.8905088,2.2527033,Travel and Transportation
"13,6",Parking Indigo Courbevoie Coeur Défense,48.89163,2.2442182,Travel and Transportation
"14,10",Coltines,48.8951667,2.2453395,Community and Government
"3,6",Mairie,48.8908698,2.2310336,Community and Government
"16,10",Mairie,48.895246,2.248807,Community and Government
"14,4",Cabinet Dentaire la Défense,48.8897003,2.2457985,Health and Medicine
"8,6",Centre dentaire Santé Care,48.8913582,2.2381634,Health and Medicine
"15,4",Dentist Defense - Dr. Pierre Sultan,48.8893481,2.2470822,Health and Medicine
"17,9",Dentiste Ohana Gabriel-implant Esthétique Dentaire,48.8941478,2.2506978,Health and Medicine
"14,4",Urgences dentaires la defense,48.8895882,2.2464419,Health and Medicine
"19,8",Balastre Edouard,48.8929373,2.2532831,Health and Medicine
"14,8",Cabinet Défense Dentaire Lok-Draï et Nizard,48.8935295,2.2465538,Health and Medicine
"10,11",Centre de santé dentaire Courbevoie La Défense,48.8960228,2.2408019,Health and Medicine
"11,4",Centre dentaire,48.8895351,2.2420462,Health and Medicine
"13,5",Centre Dentaire et Médical ADN - Dentiste la Défense,48.8904556,2.2450646,Health and Medicine
"9,5",Centre Dentaire La Défense,48.8907779,2.2394119,Health and Medicine
"17,2",Centre dentaire OneDDental La Défense Pont de Neuilly,48.8879928,2.2501969,Health and Medicine
"11,2",Dentist - Dr. Jérôme Hirsch,48.8880114,2.2418338,Health and Medicine
"16,9",Dohan Steve,48.8936588,2.2487061,Health and Medicine
"7,7",Dr Attias Jacques,48.89262,2.236232,Health and Medicine
"19,8",Dr Criton Marie,48.8928657,2.2533248,Health and Medicine
"3,8",Dr Elie NATAF Dentiste la Defense,48.8928633,2.230886,Health and Medicine
"9,3",Dr Michel KARSENTI,48.8883829,2.238946,Health and Medicine
"19,8",Dr Sandrine Fellous,48.8928657,2.2533248,Health and Medicine
"14,5",Dr. Michael Berman - Dental Surgeon,48.8901858,2.2455469,Health and Medicine
"11,4",Centre de traumatologie du sport,48.8899133,2.2421118,Health and Medicine
"12,0",Les Petites Fermes,48.88588,2.243191,Retail
"13,5",Gym La Défense - Fitness Park,48.8907702,2.2450834,Landmarks and Outdoors
"7,7",Neoness Gymnasium - La Défense Grande Arche,48.8918887,2.2355169,Landmarks and Outdoors
"16,11",Optical discount,48.8962211,2.2488402,Health and Medicine
"8,5",Swarovski Retail Store La Defense,48.8904528,2.2382537,Retail
"3,11",Conseil départemental des Hauts-de-Seine 92,48.8959325,2.2310222,Community and Government
"17,3",Entrée principale du métro Esplanade de la Défense (sortie 1 quartier Iris),48.8885406,2.2496368,Community and Government
"11,9",Maison des associations - Espace Regnault,48.8942,2.241696,Community and Government
"8,2",Office Public de l'Habitat de la Ville de Puteaux,48.8875876,2.2376686,Community and Government
"13,4",Sameth92,48.8891194,2.2450733,Community and Government
"10,9",Tour Sequoia,48.8940973,2.2401695,Community and Government
"18,11",Hôtel Mercure Paris La Défense,48.8956542,2.251286,Business and Professional Services
"19,12",Le Timgad,48.8967364,2.2529186,Business and Professional Services
"18,4",Dubble La Défense Alto | Healthy Food,48.8897295,2.2511606,Retail
"7,6",Five Guys La Défense,48.8914579,2.236309,Retail
"8,12",Toast and Pizz,48.8964139,2.2372145,Retail
"9,11",edf contact demenagement,48.8958598,2.2394345,Business and Professional Services
"2,0",Taxi animalier,48.8863174,2.2291422,Business and Professional Services
"10,4",Touax Rail,48.8890611,2.240696,Business and Professional Services
"17,7",Parc Diderot,48.8919908,2.2505953,Landmarks and Outdoors
"18,3",[P] Garage À Vélos,48.8882295,2.2514764,Travel and Transportation
"6,0",3 Rue Lavoisier Parking,48.8860756,2.2347332,Travel and Transportation
"17,11",Capricorne,48.8961134,2.250399,Travel and Transportation
"9,12",COURBEVOIE- PARKING JACQUES CARTIER,48.8970084,2.2387035,Travel and Transportation
"19,10",Fontanes,48.894594,2.2529495,Travel and Transportation
"9,11",Onepark - Parking Courbevoie - Public Urbis Park Jacques Cartier,48.8957867,2.2394361,Travel and Transportation
"7,3",Parking Basalte,48.8888526,2.2356095,Travel and Transportation
"10,2",Parking Boieldieu,48.8877454,2.2401777,Travel and Transportation
"10,9",Parking CNIT,48.8938729,2.240491,Travel and Transportation
"11,3",Parking de la Patinoire,48.8886877,2.2423141,Travel and Transportation
"11,6",Q-Park La Défense - Centre - Grande Arche,48.8915376,2.2419103,Travel and Transportation
"18,10",Aprium Pharmacie Charras,48.8952503,2.2518892,Health and Medicine
"7,12",Aprium Pharmacie Léonard de Vinci,48.8967694,2.2362231,Health and Medicine
"19,7",Phamacie Victor Hugo well&well,48.8918647,2.2530909,Health and Medicine
"17,11",Pharmacie Centrale ELSIE Santé,48.895397,2.249534,Health and Medicine
"19,4",Pharmacie des Damiers (Pharmacie Sauloup-Bocquillon),48.8891845,2.252533,Health and Medicine
"9,8",Pharmacie du RER - Boticinal,48.8929321,2.2395605,Health and Medicine
"15,4",Pharmacie Manhattan,48.8895441,2.2474132,Health and Medicine
"9,3",Pharmacy Boieldieu Kiem,48.8883056,2.2392033,Health and Medicine
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"13,6",Business & Decision,48.8914598,2.244323,Business and Professional Services
"8,10",Charge And Drive Charging Station,48.895022,2.2380313,Travel and Transportation
"8,10",Consultant Business and Investment,48.8950224,2.2380733,Business and Professional Services
"11,6",Dentiste tapiero,48.8915795,2.2417644,Health and Medicine
"11,6",DEVELT Consulting,48.8910831,2.2424386,Business and Professional Services
"6,8","Directorate-General for Infrastructure, Transport and the Sea ( DGITM )",48.892709,2.2353524,Business and Professional Services
